iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SAU,Asia,Saudi Arabia,2020-01-05,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-06,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-07,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-08,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-09,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,160.0,160.0,0.0,0.0,,,,,tests performed,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,400.0,240.0,0.01,0.01,,,,,tests performed,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,698.0,298.0,0.02,0.01,,,,,tests performed,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1185.0,487.0,0.03,0.01,,,,,tests performed,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2209.0,1024.0,0.06,0.03,,,,,tests performed,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4191.0,1982.0,0.12,0.06,,,,,tests performed,,,,,,,,,,,,,,11.11,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-08,7.0,7.0,1.0,0.0,0.0,0.0,0.22,0.22,0.03,0.0,0.0,0.0,,,,,,,,,,5979.0,1788.0,0.17,0.05,,,,,tests performed,,,,,,,,,,,,,,19.44,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-09,7.0,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,8180.0,2201.0,0.23,0.06,1146.0,0.03,0.0,573.0,tests performed,,,,,,,,,,,,,,30.56,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-10,7.0,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,11835.0,3655.0,0.33,0.1,1634.0,0.04,0.0,602.1,tests performed,,,,,,,,,,,,,,30.56,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-11,7.0,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,14834.0,2999.0,0.41,0.08,2019.0,0.06,0.0,706.7,tests performed,,,,,,,,,,,,,,30.56,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-12,7.0,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,18478.0,3644.0,0.51,0.1,2470.0,0.07,0.0,432.3,tests performed,,,,,,,,,,,,,,30.56,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-13,7.0,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,22368.0,3890.0,0.62,0.11,2880.0,0.08,0.0,248.9,tests performed,,,,,,,,,,,,,,41.67,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-14,7.0,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,25351.0,2983.0,0.7,0.08,3023.0,0.08,0.0,215.9,tests performed,,,,,,,,,,,,,,41.67,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-15,103.0,96.0,13.71,0.0,0.0,0.0,3.2,2.98,0.43,0.0,0.0,0.0,2.02,,,,,,,,,28055.0,2704.0,0.78,0.08,3154.0,0.09,0.0,240.0,tests performed,,,,,,,,,,,,,,52.78,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-16,103.0,0.0,13.71,0.0,0.0,0.0,3.2,0.0,0.43,0.0,0.0,0.0,2.07,,,,,,,,,31610.0,3555.0,0.88,0.1,3347.0,0.09,0.0,227.5,tests performed,,,,,,,,,,,,,,68.52,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-17,103.0,0.0,13.71,0.0,0.0,0.0,3.2,0.0,0.43,0.0,0.0,0.0,2.12,,,,,,,,,35818.0,4208.0,1.0,0.12,3426.0,0.1,0.01,158.8,tests performed,,,,,,,,,,,,,,68.52,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-18,103.0,0.0,13.71,0.0,0.0,0.0,3.2,0.0,0.43,0.0,0.0,0.0,2.15,,,,,,,,,39423.0,3605.0,1.1,0.1,3513.0,0.1,0.01,163.9,tests performed,,,,,,,,,,,,,,68.52,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-19,103.0,0.0,13.71,0.0,0.0,0.0,3.2,0.0,0.43,0.0,0.0,0.0,2.2,,,,,,,,,43661.0,4238.0,1.21,0.12,3598.0,0.1,0.01,110.0,tests performed,,,,,,,,,,,,,,68.52,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-20,103.0,0.0,13.71,0.0,0.0,0.0,3.2,0.0,0.43,0.0,0.0,0.0,2.18,,,,,,,,,48437.0,4776.0,1.35,0.13,3724.0,0.1,0.01,101.0,tests performed,,,,,,,,,,,,,,68.52,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-03-21,103.0,0.0,13.71,0.0,0.0,0.0,3.2,0.0,0.43,0.0,0.0,0.0,2.14,,,,,,,,,54135.0,5698.0,1.51,0.16,4112.0,0.11,0.01,99.6,tests performed,,,,,,,,,,,,,,79.63,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
